,state,district,year,dyid,nitrate,sdp,outlier,gini
6720,MP,mandsaur,2010,Mandsaur2010,95.047623,281705,0,0.21
6721,MP,mandsaur,2011,Mandsaur2011,61.625,282371,0,0.21
6722,MP,mandsaur,2012,Mandsaur2012,102.65,306853,0,0.21
6723,MP,mandsaur,2013,Mandsaur2013,123.53846,322598,0,0.21
6724,MP,mandsaur,2014,Mandsaur2014,88.818184,339247,0,0.21
6725,MP,mandsaur,2015,Mandsaur2015,72.681816,370716,0,0.21
6726,MP,mandsaur,2016,Mandsaur2016,82.545456,419465,0,0.21
6727,MP,mandsaur,2017,Mandsaur2017,49.666668,441956,0,0.21
6728,MP,mandsaur,2018,Mandsaur2018,77.095238,482361,0,0.21
6730,KA,mandya,2001,Mandya2001,66.366669,331579,0,0.26
6731,KA,mandya,2002,Mandya2002,103.57777,349364,0,0.26
6733,KA,mandya,2004,Mandya2004,115.0,355688,0,0.26
6735,KA,mandya,2006,Mandya2006,58.095238,433070,0,0.26
6739,KA,mandya,2010,Mandya2010,61.391304,575918,0,0.26
6741,KA,mandya,2012,Mandya2012,59.714287,593192,0,0.26
6742,KA,mandya,2013,Mandya2013,54.74889,646787,0,0.26
6743,KA,mandya,2014,Mandya2014,36.921051,671283,0,0.26
6745,KA,mandya,2016,Mandya2016,45.989361,851394,0,0.26
6746,KA,mandya,2017,Mandya2017,42.796295,915642,0,0.26
6747,KA,mandya,2018,Mandya2018,46.647644,974815,0,0.26
6748,PB,mansa,2000,Mansa2000,39.3125,144508,0,0.26
6749,PB,mansa,2001,Mansa2001,43.25,146390,0,0.26
6750,PB,mansa,2002,Mansa2002,64.599373,148885,0,0.26
6752,PB,mansa,2004,Mansa2004,129.1875,158285,0,0.26
6753,PB,mansa,2005,Mansa2005,46.75,166046,0,0.26
6754,PB,mansa,2006,Mansa2006,69.889999,183954,0,0.26
6755,PB,mansa,2007,Mansa2007,35.264706,199884,0,0.26
6756,PB,mansa,2008,Mansa2008,62.8125,210965,0,0.26
6757,PB,mansa,2009,Mansa2009,46.290909,224441,0,0.26
6758,PB,mansa,2010,Mansa2010,61.400002,238938,0,0.26
6759,PB,mansa,2011,Mansa2011,53.279999,239227,0,0.26
6760,PB,mansa,2012,Mansa2012,70.166664,251813,0,0.26
6761,PB,mansa,2013,Mansa2013,29.257778,267515,0,0.26
6762,PB,mansa,2014,Mansa2014,85.900002,278485,0,0.26
6763,PB,mansa,2015,Mansa2015,56.725555,294895,0,0.26
6764,PB,mansa,2016,Mansa2016,49.544445,315783,0,0.26
6765,PB,mansa,2017,Mansa2017,53.218182,335057,0,0.26
6766,PB,mansa,2018,Mansa2018,24.880909,353942,0,0.26
6786,UP,mathura,2000,Mathura2000,49.322224,387943,0,0.23
6788,UP,mathura,2002,Mathura2002,64.125,407783,0,0.23
6790,UP,mathura,2004,Mathura2004,16.4,425891,0,0.23
6802,UP,mathura,2016,Mathura2016,250.57143,888453,1,0.23
6804,UP,mathura,2018,Mathura2018,22.333334,949184,0,0.23
6806,UP,mau,2001,Mau2001,23.666666,395002,0,0.28
6807,UP,mau,2002,Mau2002,7.0,407783,0,0.28
6809,UP,mau,2004,Mau2004,10.125,425891,0,0.28
6821,UP,mau,2016,Mau2016,16.299999,888453,0,0.28
6823,UP,mau,2018,Mau2018,7.4000001,949184,0,0.28
6824,OD,mayurbhanj,2000,Mayurbhanj2000,15.572979,108601,0,0.25
6826,OD,mayurbhanj,2002,Mayurbhanj2002,11.93,114385,0,0.25
6827,OD,mayurbhanj,2003,Mayurbhanj2003,7.4470453,131087,0,0.25
6828,OD,mayurbhanj,2004,Mayurbhanj2004,12.9875,141908,0,0.25
6842,OD,mayurbhanj,2018,Mayurbhanj2018,0.0,338339,0,0.25
6843,TG,medak,2000,Medak2000,36.0,153268,0,0.23
6844,TG,medak,2001,Medak2001,36.0,160218,0,0.23
6845,TG,medak,2002,Medak2002,19.5,163864,0,0.23
6847,TG,medak,2004,Medak2004,49.0,166301,0,0.23
6848,TG,medak,2005,Medak2005,238.5,193010,1,0.23
6849,TG,medak,2006,Medak2006,188.75,214290,1,0.23
6850,TG,medak,2007,Medak2007,190.33333,236096,1,0.23
6851,TG,medak,2008,Medak2008,159.66667,268272,1,0.23
6852,TG,medak,2009,Medak2009,88.666664,268998,0,0.23
6853,TG,medak,2010,Medak2010,79.333336,316560,0,0.23
6854,TG,medak,2011,Medak2011,137.5,325139,0,0.23
6855,TG,medak,2012,Medak2012,56.0,334205,0,0.23
6856,TG,medak,2013,Medak2013,69.5,349593,0,0.23
6857,TG,medak,2014,Medak2014,75.0,372897,0,0.23
6858,TG,medak,2015,Medak2015,49.375,416892,0,0.23
6859,TG,medak,2016,Medak2016,37.416668,455731,0,0.23
6860,TG,medak,2017,Medak2017,33.513332,498145,0,0.23
6861,TG,medak,2018,Medak2018,71.711113,544441,0,0.23
6862,TG,medchal malkajgiri,2000,Medchal Malkajgiri2000,113.6,153268,0,0.31
6863,TG,medchal malkajgiri,2001,Medchal Malkajgiri2001,58.666668,160218,0,0.31
6864,TG,medchal malkajgiri,2002,Medchal Malkajgiri2002,132.0,163864,0,0.31
6865,TG,medchal malkajgiri,2003,Medchal Malkajgiri2003,42.0,179919,0,0.31
6866,TG,medchal malkajgiri,2004,Medchal Malkajgiri2004,27.0,166301,0,0.31
6868,TG,medchal malkajgiri,2006,Medchal Malkajgiri2006,91.099998,214290,0,0.31
6870,TG,medchal malkajgiri,2008,Medchal Malkajgiri2008,47.5,268272,0,0.31
6871,TG,medchal malkajgiri,2009,Medchal Malkajgiri2009,45.0,268998,0,0.31
6872,TG,medchal malkajgiri,2010,Medchal Malkajgiri2010,9.0,316560,0,0.31
6873,TG,medchal malkajgiri,2011,Medchal Malkajgiri2011,63.0,325139,0,0.31
6874,TG,medchal malkajgiri,2012,Medchal Malkajgiri2012,63.75,334205,0,0.31
6875,TG,medchal malkajgiri,2013,Medchal Malkajgiri2013,56.0,349593,0,0.31
6876,TG,medchal malkajgiri,2014,Medchal Malkajgiri2014,98.0,372897,0,0.31
6877,TG,medchal malkajgiri,2015,Medchal Malkajgiri2015,49.166668,416892,0,0.31
6878,TG,medchal malkajgiri,2016,Medchal Malkajgiri2016,26.333334,455731,0,0.31
6879,TG,medchal malkajgiri,2017,Medchal Malkajgiri2017,60.857143,498145,0,0.31
6880,TG,medchal malkajgiri,2018,Medchal Malkajgiri2018,55.771427,544441,0,0.31
6881,WB,medinipur east,2000,Medinipur East2000,12.0,274556,0,0.32
6882,WB,medinipur east,2001,Medinipur East2001,41.515999,294382,0,0.32
6883,WB,medinipur east,2002,Medinipur East2002,6.882,304701,0,0.32
6885,WB,medinipur east,2004,Medinipur East2004,8.3172731,323618,0,0.32
6886,WB,medinipur east,2005,Medinipur East2005,13.1,343994,0,0.32
6888,WB,medinipur east,2007,Medinipur East2007,16.0,399859,0,0.32
6890,WB,medinipur east,2009,Medinipur East2009,11.0,448279,0,0.32
6897,WB,medinipur east,2016,Medinipur East2016,4.1219511,584911,0,0.32
6898,WB,medinipur east,2017,Medinipur East2017,14.222222,623787,0,0.32
6899,WB,medinipur east,2018,Medinipur East2018,15.788889,659288,0,0.32
6900,WB,medinipur west,2000,Medinipur West2000,14.333333,274556,0,0.28
6901,WB,medinipur west,2001,Medinipur West2001,28.857571,294382,0,0.28
6902,WB,medinipur west,2002,Medinipur West2002,2.8666668,304701,0,0.28
6904,WB,medinipur west,2004,Medinipur West2004,5.8571429,323618,0,0.28
6909,WB,medinipur west,2009,Medinipur West2009,12.363636,448279,0,0.28
6913,WB,medinipur west,2013,Medinipur West2013,1.7166667,503952,0,0.28
6916,WB,medinipur west,2016,Medinipur West2016,6.453125,584911,0,0.28
6917,WB,medinipur west,2017,Medinipur West2017,20.631578,623787,0,0.28
6918,WB,medinipur west,2018,Medinipur West2018,13.731112,659288,0,0.28
6920,UP,meerut,2001,Meerut2001,58.333332,395002,0,0.46
6923,UP,meerut,2004,Meerut2004,11.833333,425891,0,0.46
6935,UP,meerut,2016,Meerut2016,59.666668,888453,0,0.46
6937,UP,meerut,2018,Meerut2018,77.75,949184,0,0.46
6938,UP,mirzapur,2000,Mirzapur2000,7.0666666,387943,0,0.28
6940,UP,mirzapur,2002,Mirzapur2002,2.8,407783,0,0.28
6942,UP,mirzapur,2004,Mirzapur2004,12.8625,425891,0,0.28
6954,UP,mirzapur,2016,Mirzapur2016,16.725,888453,0,0.28
6956,UP,mirzapur,2018,Mirzapur2018,25.200001,949184,0,0.28
6957,PB,moga,2000,Moga2000,71.571426,144508,0,0.27
6958,PB,moga,2001,Moga2001,22.0,146390,0,0.27
6961,PB,moga,2004,Moga2004,26.0,158285,0,0.27
6962,PB,moga,2005,Moga2005,19.5,166046,0,0.27
6963,PB,moga,2006,Moga2006,31.5,183954,0,0.27
6964,PB,moga,2007,Moga2007,34.0,199884,0,0.27
6965,PB,moga,2008,Moga2008,21.950001,210965,0,0.27
6966,PB,moga,2009,Moga2009,25.0,224441,0,0.27
6967,PB,moga,2010,Moga2010,0.60000002,238938,0,0.27
6968,PB,moga,2011,Moga2011,3.0999999,239227,0,0.27
6969,PB,moga,2012,Moga2012,12.0875,251813,0,0.27
6970,PB,moga,2013,Moga2013,17.0,267515,0,0.27
6971,PB,moga,2014,Moga2014,11.021667,278485,0,0.27
6972,PB,moga,2015,Moga2015,28.167143,294895,0,0.27
6973,PB,moga,2016,Moga2016,17.428572,315783,0,0.27
6974,PB,moga,2017,Moga2017,17.639999,335057,0,0.27
6975,PB,moga,2018,Moga2018,21.681429,353942,0,0.27
6995,UP,moradabad,2000,Moradabad2000,19.366667,387943,0,0.27
6996,UP,moradabad,2001,Moradabad2001,19.5,395002,0,0.27
6999,UP,moradabad,2004,Moradabad2004,1.6666666,425891,0,0.27
7011,UP,moradabad,2016,Moradabad2016,38.568001,888453,0,0.27
7014,MP,morena,2000,Morena2000,48.882355,162796,0,0.26
7015,MP,morena,2001,Morena2001,61.441177,174443,0,0.26
7016,MP,morena,2002,Morena2002,90.4375,165346,0,0.26
7018,MP,morena,2004,Morena2004,31.875,180818,0,0.26
7019,MP,morena,2005,Morena2005,51.0,189928,0,0.26
7020,MP,morena,2006,Morena2006,57.325001,207243,0,0.26
7021,MP,morena,2007,Morena2007,21.0,217036,0,0.26
7022,MP,morena,2008,Morena2008,41.130001,244476,0,0.26
7023,MP,morena,2009,Morena2009,70.090912,267651,0,0.26
7024,MP,morena,2010,Morena2010,23.558332,281705,0,0.26
7025,MP,morena,2011,Morena2011,59.918182,282371,0,0.26
7026,MP,morena,2012,Morena2012,29.315384,306853,0,0.26
7027,MP,morena,2013,Morena2013,24.357143,322598,0,0.26
7028,MP,morena,2014,Morena2014,43.263638,339247,0,0.26
7029,MP,morena,2015,Morena2015,19.615385,370716,0,0.26
7030,MP,morena,2016,Morena2016,34.142857,419465,0,0.26
7031,MP,morena,2017,Morena2017,42.0,441956,0,0.26
7032,MP,morena,2018,Morena2018,38.142857,482361,0,0.26
7033,PB,muktsar,2000,Muktsar2000,90.653336,144508,0,0.26
7037,PB,muktsar,2004,Muktsar2004,159.16667,158285,1,0.26
7038,PB,muktsar,2005,Muktsar2005,82.400002,166046,0,0.26
7039,PB,muktsar,2006,Muktsar2006,203.45,183954,1,0.26
7040,PB,muktsar,2007,Muktsar2007,167.60001,199884,1,0.26
7041,PB,muktsar,2008,Muktsar2008,221.3,210965,1,0.26
7042,PB,muktsar,2009,Muktsar2009,167.71428,224441,1,0.26
7043,PB,muktsar,2010,Muktsar2010,218.28572,238938,1,0.26
7044,PB,muktsar,2011,Muktsar2011,227.125,239227,1,0.26
7045,PB,muktsar,2012,Muktsar2012,235.0,251813,1,0.26
7046,PB,muktsar,2013,Muktsar2013,96.0,267515,0,0.26
7047,PB,muktsar,2014,Muktsar2014,200.29111,278485,1,0.26
7049,PB,muktsar,2016,Muktsar2016,130.20909,315783,0,0.26
7050,PB,muktsar,2017,Muktsar2017,177.8,335057,1,0.26
7051,PB,muktsar,2018,Muktsar2018,165.74445,353942,1,0.26
7052,MH,mumbai suburban,2000,Mumbai Suburban2000,22.25,558786,0,0.39
7053,MH,mumbai suburban,2001,Mumbai Suburban2001,13.525,578527,0,0.39
7054,MH,mumbai suburban,2002,Mumbai Suburban2002,8.1000004,618422,0,0.39
7056,MH,mumbai suburban,2004,Mumbai Suburban2004,9.0,632587,0,0.39
7057,MH,mumbai suburban,2005,Mumbai Suburban2005,21.5,724237,0,0.39
7058,MH,mumbai suburban,2006,Mumbai Suburban2006,5.9333334,823993,0,0.39
7059,MH,mumbai suburban,2007,Mumbai Suburban2007,9.3000002,919898,0,0.39
7060,MH,mumbai suburban,2008,Mumbai Suburban2008,45.5,934347,0,0.39
7061,MH,mumbai suburban,2009,Mumbai Suburban2009,6.3333335,1024622,0,0.39
7062,MH,mumbai suburban,2010,Mumbai Suburban2010,1.5,1141365,0,0.39
7063,MH,mumbai suburban,2011,Mumbai Suburban2011,10.0,1126595,0,0.39
7064,MH,mumbai suburban,2012,Mumbai Suburban2012,1.0,1189711,0,0.39
7065,MH,mumbai suburban,2013,Mumbai Suburban2013,6.0,1267551,0,0.39
7069,MH,mumbai suburban,2017,Mumbai Suburban2017,6.3333335,1661065,0,0.39
7070,MH,mumbai suburban,2018,Mumbai Suburban2018,4.5,1728578,0,0.39
7103,BR,munger,2013,Munger2013,16.5,246915,0,0.26
7106,BR,munger,2016,Munger2016,4.2149997,289265,0,0.26
7109,WB,murshidabad,2000,Murshidabad2000,15.453125,274556,0,0.22
7110,WB,murshidabad,2001,Murshidabad2001,20.01,294382,0,0.22
7111,WB,murshidabad,2002,Murshidabad2002,13.773235,304701,0,0.22
7113,WB,murshidabad,2004,Murshidabad2004,21.98,323618,0,0.22
7114,WB,murshidabad,2005,Murshidabad2005,9.2799997,343994,0,0.22
7116,WB,murshidabad,2007,Murshidabad2007,4.238421,399859,0,0.22
7122,WB,murshidabad,2013,Murshidabad2013,23.220345,503952,0,0.22
7125,WB,murshidabad,2016,Murshidabad2016,10.855769,584911,0,0.22
7126,WB,murshidabad,2017,Murshidabad2017,12.353847,623787,0,0.22
7127,WB,murshidabad,2018,Murshidabad2018,13.542916,659288,0,0.22
7129,UP,muzaffarnagar,2001,Muzaffarnagar2001,36.799999,395002,0,0.27
7144,UP,muzaffarnagar,2016,Muzaffarnagar2016,3.1600001,888453,0,0.27
7154,BR,muzaffarpur,2007,Muzaffarpur2007,0.54000002,154420,0,0.24
7160,BR,muzaffarpur,2013,Muzaffarpur2013,1.5833334,246915,0,0.24
7163,BR,muzaffarpur,2016,Muzaffarpur2016,12.592,289265,0,0.24
7167,KA,mysore,2001,Mysore2001,66.137497,331579,0,0.33
7168,KA,mysore,2002,Mysore2002,32.337502,349364,0,0.33
7169,KA,mysore,2003,Mysore2003,53.838463,356168,0,0.33
7170,KA,mysore,2004,Mysore2004,16.444445,355688,0,0.33
7171,KA,mysore,2005,Mysore2005,62.782608,392283,0,0.33
7172,KA,mysore,2006,Mysore2006,20.1,433070,0,0.33
7173,KA,mysore,2007,Mysore2007,73.526314,487415,0,0.33
7175,KA,mysore,2009,Mysore2009,79.029411,522218,0,0.33
7176,KA,mysore,2010,Mysore2010,89.04348,575918,0,0.33
7178,KA,mysore,2012,Mysore2012,41.911766,593192,0,0.33
7179,KA,mysore,2013,Mysore2013,53.843468,646787,0,0.33
7180,KA,mysore,2014,Mysore2014,35.404762,671283,0,0.33
7182,KA,mysore,2016,Mysore2016,36.956444,851394,0,0.33
7183,KA,mysore,2017,Mysore2017,38.049999,915642,0,0.33
7184,KA,mysore,2018,Mysore2018,127.76875,974815,0,0.33
7185,OD,nabarangpur,2000,Nabarangpur2000,4.0605555,108601,0,0.28
7187,OD,nabarangpur,2002,Nabarangpur2002,26.0,114385,0,0.28
7188,OD,nabarangpur,2003,Nabarangpur2003,16.403334,131087,0,0.28
7189,OD,nabarangpur,2004,Nabarangpur2004,11.82,141908,0,0.28
7203,OD,nabarangpur,2018,Nabarangpur2018,0.0,338339,0,0.28
7204,WB,nadia,2000,Nadia2000,17.181818,274556,0,0.25
7205,WB,nadia,2001,Nadia2001,48.133335,294382,0,0.25
7206,WB,nadia,2002,Nadia2002,23.411348,304701,0,0.25
7208,WB,nadia,2004,Nadia2004,2.141,323618,0,0.25
7209,WB,nadia,2005,Nadia2005,4.1589284,343994,0,0.25
7210,WB,nadia,2006,Nadia2006,3.1780646,370995,0,0.25
7211,WB,nadia,2007,Nadia2007,2.8752,399859,0,0.25
7212,WB,nadia,2008,Nadia2008,1.1233333,415976,0,0.25
7213,WB,nadia,2009,Nadia2009,5.5524998,448279,0,0.25
7216,WB,nadia,2012,Nadia2012,7.4333334,492901,0,0.25
7217,WB,nadia,2013,Nadia2013,3.5,503952,0,0.25
7219,WB,nadia,2015,Nadia2015,1.5,546988,0,0.25
7220,WB,nadia,2016,Nadia2016,6.9459457,584911,0,0.25
7221,WB,nadia,2017,Nadia2017,9.5372725,623787,0,0.25
7222,WB,nadia,2018,Nadia2018,13.84898,659288,0,0.25
7233,AS,nagaon,2010,Nagaon2010,0.25999999,127307,0,0.24
7236,AS,nagaon,2013,Nagaon2013,2.45,138725,0,0.24
7237,AS,nagaon,2014,Nagaon2014,5.2000003,146425,0,0.24
7238,AS,nagaon,2015,Nagaon2015,1.6315789,167629,0,0.24
7239,AS,nagaon,2016,Nagaon2016,1.4727273,179632,0,0.24
7240,AS,nagaon,2017,Nagaon2017,1.4333333,195262,0,0.24
7241,AS,nagaon,2018,Nagaon2018,5.5975399,204627,0,0.24
7243,TN,nagapattinam,2001,Nagapattinam2001,13.1,340466,0,0.26
7244,TN,nagapattinam,2002,Nagapattinam2002,21.5,342169,0,0.26
7246,TN,nagapattinam,2004,Nagapattinam2004,3.08775,355389,0,0.26
7247,TN,nagapattinam,2005,Nagapattinam2005,2.9749999,406671,0,0.26
7248,TN,nagapattinam,2006,Nagapattinam2006,28.0,470351,0,0.26
7249,TN,nagapattinam,2007,Nagapattinam2007,33.5,499814,0,0.26
7251,TN,nagapattinam,2009,Nagapattinam2009,6.75,581337,0,0.26
7253,TN,nagapattinam,2011,Nagapattinam2011,13.888889,674478,0,0.26
7254,TN,nagapattinam,2012,Nagapattinam2012,20.666666,709343,0,0.26
7255,TN,nagapattinam,2013,Nagapattinam2013,45.75,750416,0,0.26
7256,TN,nagapattinam,2014,Nagapattinam2014,22.0,791915,0,0.26
7257,TN,nagapattinam,2015,Nagapattinam2015,53.099998,862437,0,0.26
7258,TN,nagapattinam,2016,Nagapattinam2016,30.042856,922084,0,0.26
7259,TN,nagapattinam,2017,Nagapattinam2017,9.3999996,1000308,0,0.26
7260,TN,nagapattinam,2018,Nagapattinam2018,21.264286,1071602,0,0.26
7280,RJ,nagaur,2000,Nagaur2000,136.12,192772,0,0.22
7281,RJ,nagaur,2001,Nagaur2001,137.03448,214725,0,0.22
7282,RJ,nagaur,2002,Nagaur2002,134.62857,188930,0,0.22
7284,RJ,nagaur,2004,Nagaur2004,142.10715,227663,0,0.22
7285,RJ,nagaur,2005,Nagaur2005,133.91304,242955,0,0.22
7286,RJ,nagaur,2006,Nagaur2006,161.875,271552,1,0.22
7287,RJ,nagaur,2007,Nagaur2007,139.45862,283923,0,0.22
7288,RJ,nagaur,2008,Nagaur2008,169.75,307800,1,0.22
7289,RJ,nagaur,2009,Nagaur2009,119.6087,325739,0,0.22
7290,RJ,nagaur,2010,Nagaur2010,202.58,374666,1,0.22
7291,RJ,nagaur,2011,Nagaur2011,288.3793,395331,1,0.22
7292,RJ,nagaur,2012,Nagaur2012,154.58333,409802,1,0.22
7293,RJ,nagaur,2013,Nagaur2013,144.80952,434292,0,0.22
7294,RJ,nagaur,2014,Nagaur2014,183.0,465408,1,0.22
7295,RJ,nagaur,2015,Nagaur2015,146.16667,501922,1,0.22
7296,RJ,nagaur,2016,Nagaur2016,257.3125,529650,1,0.22
7297,RJ,nagaur,2017,Nagaur2017,128.05,557618,0,0.22
7298,RJ,nagaur,2018,Nagaur2018,170.75,568102,1,0.22
7299,MH,nagpur,2000,Nagpur2000,49.054546,558786,0,0.34
7300,MH,nagpur,2001,Nagpur2001,34.096775,578527,0,0.34
7301,MH,nagpur,2002,Nagpur2002,45.451614,618422,0,0.34
7303,MH,nagpur,2004,Nagpur2004,48.333332,632587,0,0.34
7304,MH,nagpur,2005,Nagpur2005,28.076,724237,0,0.34
7305,MH,nagpur,2006,Nagpur2006,47.277187,823993,0,0.34
7306,MH,nagpur,2007,Nagpur2007,61.824242,919898,0,0.34
7307,MH,nagpur,2008,Nagpur2008,59.709881,934347,0,0.34
7308,MH,nagpur,2009,Nagpur2009,53.32,1024622,0,0.34
7309,MH,nagpur,2010,Nagpur2010,57.611111,1141365,0,0.34
7310,MH,nagpur,2011,Nagpur2011,57.685715,1126595,0,0.34
7311,MH,nagpur,2012,Nagpur2012,29.211052,1189711,0,0.34
7312,MH,nagpur,2013,Nagpur2013,22.958334,1267551,0,0.34
7313,MH,nagpur,2014,Nagpur2014,24.75,1345341,0,0.34
7314,MH,nagpur,2015,Nagpur2015,25.559322,1452513,0,0.34
7315,MH,nagpur,2016,Nagpur2016,22.44898,1596121,0,0.34
7316,MH,nagpur,2017,Nagpur2017,61.349998,1661065,0,0.34
7317,MH,nagpur,2018,Nagpur2018,23.956522,1728578,0,0.34
7318,UK,nainital,2000,Nainital2000,3.0,37776,0,0.33
7322,UK,nainital,2004,Nainital2004,12.0,46279,0,0.33
7323,UK,nainital,2005,Nainital2005,10.16,52841,0,0.33
7325,UK,nainital,2007,Nainital2007,11.466666,69556,0,0.33
7326,UK,nainital,2008,Nainital2008,9.8000002,76961,0,0.33
7327,UK,nainital,2009,Nainital2009,14.7,90131,0,0.33
7328,UK,nainital,2010,Nainital2010,11.72,99600,0,0.33
7330,UK,nainital,2012,Nainital2012,18.549999,109528,0,0.33
7332,UK,nainital,2014,Nainital2014,8.1025,125702,0,0.33
7333,UK,nainital,2015,Nainital2015,9.9799995,136144,0,0.33
7334,UK,nainital,2016,Nainital2016,10.05,150303,0,0.33
7350,BR,nalanda,2013,Nalanda2013,21.236,246915,0,0.27
7353,BR,nalanda,2016,Nalanda2016,42.533245,289265,0,0.27
7371,AS,nalbari,2015,Nalbari2015,0.89999998,167629,0,0.26
7372,AS,nalbari,2016,Nalbari2016,0.2,179632,0,0.26
7374,AS,nalbari,2018,Nalbari2018,1.4924999,204627,0,0.26
7375,TG,nalgonda,2000,Nalgonda2000,113.5,153268,0,0.32
7376,TG,nalgonda,2001,Nalgonda2001,164.39999,160218,1,0.32
7377,TG,nalgonda,2002,Nalgonda2002,259.39999,163864,1,0.32
7378,TG,nalgonda,2003,Nalgonda2003,178.0,179919,1,0.32
7379,TG,nalgonda,2004,Nalgonda2004,176.0,166301,1,0.32
7380,TG,nalgonda,2005,Nalgonda2005,227.0,193010,1,0.32
7381,TG,nalgonda,2006,Nalgonda2006,318.25,214290,1,0.32
7382,TG,nalgonda,2007,Nalgonda2007,333.0,236096,1,0.32
7383,TG,nalgonda,2008,Nalgonda2008,276.0,268272,1,0.32
7384,TG,nalgonda,2009,Nalgonda2009,122.4,268998,0,0.32
7385,TG,nalgonda,2010,Nalgonda2010,221.16667,316560,1,0.32
7386,TG,nalgonda,2011,Nalgonda2011,145.39999,325139,0,0.32
7387,TG,nalgonda,2012,Nalgonda2012,105.5,334205,0,0.32
7388,TG,nalgonda,2013,Nalgonda2013,114.4125,349593,0,0.32
7389,TG,nalgonda,2014,Nalgonda2014,108.0,372897,0,0.32
7390,TG,nalgonda,2015,Nalgonda2015,93.774193,416892,0,0.32
7391,TG,nalgonda,2016,Nalgonda2016,86.68,455731,0,0.32
7392,TG,nalgonda,2017,Nalgonda2017,82.19355,498145,0,0.32
7393,TG,nalgonda,2018,Nalgonda2018,49.530769,544441,0,0.32
7394,TN,namakkal,2000,Namakkal2000,156.0,347192,1,0.32
7395,TN,namakkal,2001,Namakkal2001,119.05556,340466,0,0.32
7396,TN,namakkal,2002,Namakkal2002,190.53847,342169,1,0.32
7398,TN,namakkal,2004,Namakkal2004,197.94118,355389,1,0.32
7399,TN,namakkal,2005,Namakkal2005,250.1579,406671,1,0.32
7400,TN,namakkal,2006,Namakkal2006,193.74762,470351,1,0.32
7401,TN,namakkal,2007,Namakkal2007,185.76923,499814,1,0.32
7403,TN,namakkal,2009,Namakkal2009,36.200001,581337,0,0.32
7405,TN,namakkal,2011,Namakkal2011,9.7777777,674478,0,0.32
7407,TN,namakkal,2013,Namakkal2013,111.38461,750416,0,0.32
7408,TN,namakkal,2014,Namakkal2014,17.33,791915,0,0.32
7409,TN,namakkal,2015,Namakkal2015,76.125,862437,0,0.32
7410,TN,namakkal,2016,Namakkal2016,37.603848,922084,0,0.32
7411,TN,namakkal,2017,Namakkal2017,128.78049,1000308,0,0.32
7412,TN,namakkal,2018,Namakkal2018,92.561699,1071602,0,0.32
7413,MH,nanded,2000,Nanded2000,32.814816,558786,0,0.3
7414,MH,nanded,2001,Nanded2001,65.565216,578527,0,0.3
7415,MH,nanded,2002,Nanded2002,63.857143,618422,0,0.3
7417,MH,nanded,2004,Nanded2004,46.192307,632587,0,0.3
7418,MH,nanded,2005,Nanded2005,49.694118,724237,0,0.3
7419,MH,nanded,2006,Nanded2006,76.225807,823993,0,0.3
7420,MH,nanded,2007,Nanded2007,75.047623,919898,0,0.3
7421,MH,nanded,2008,Nanded2008,63.866665,934347,0,0.3
7422,MH,nanded,2009,Nanded2009,59.625,1024622,0,0.3
7423,MH,nanded,2010,Nanded2010,97.933334,1141365,0,0.3
7424,MH,nanded,2011,Nanded2011,98.537857,1126595,0,0.3
7425,MH,nanded,2012,Nanded2012,32.226925,1189711,0,0.3
7426,MH,nanded,2013,Nanded2013,52.0,1267551,0,0.3
7427,MH,nanded,2014,Nanded2014,36.542553,1345341,0,0.3
7428,MH,nanded,2015,Nanded2015,33.4375,1452513,0,0.3
7429,MH,nanded,2016,Nanded2016,35.322582,1596121,0,0.3
7430,MH,nanded,2017,Nanded2017,77.111115,1661065,0,0.3
7431,MH,nanded,2018,Nanded2018,32.19355,1728578,0,0.3
7432,MH,nandurbar,2000,Nandurbar2000,23.645454,558786,0,0.25
7433,MH,nandurbar,2001,Nandurbar2001,73.333336,578527,0,0.25
7434,MH,nandurbar,2002,Nandurbar2002,16.375,618422,0,0.25
7436,MH,nandurbar,2004,Nandurbar2004,29.455555,632587,0,0.25
7437,MH,nandurbar,2005,Nandurbar2005,55.875,724237,0,0.25
7438,MH,nandurbar,2006,Nandurbar2006,33.0,823993,0,0.25
7439,MH,nandurbar,2007,Nandurbar2007,38.0,919898,0,0.25
7440,MH,nandurbar,2008,Nandurbar2008,31.797142,934347,0,0.25
7441,MH,nandurbar,2009,Nandurbar2009,39.142857,1024622,0,0.25
7442,MH,nandurbar,2010,Nandurbar2010,32.299999,1141365,0,0.25
7443,MH,nandurbar,2011,Nandurbar2011,40.200001,1126595,0,0.25
7444,MH,nandurbar,2012,Nandurbar2012,1.0,1189711,0,0.25
7446,MH,nandurbar,2014,Nandurbar2014,26.599167,1345341,0,0.25
7447,MH,nandurbar,2015,Nandurbar2015,22.0,1452513,0,0.25
7448,MH,nandurbar,2016,Nandurbar2016,18.421053,1596121,0,0.25
7449,MH,nandurbar,2017,Nandurbar2017,55.214287,1661065,0,0.25
7450,MH,nandurbar,2018,Nandurbar2018,36.133335,1728578,0,0.25
7451,TG,narayanpet,2000,Narayanpet2000,214.0,153268,1,0.25
7453,TG,narayanpet,2002,Narayanpet2002,179.0,163864,1,0.25
7454,TG,narayanpet,2003,Narayanpet2003,111.0,179919,0,0.25
7455,TG,narayanpet,2004,Narayanpet2004,78.0,166301,0,0.25
